Nasa;Productnaam;Afdeling;Subafdeling;Actief;Gewicht;Kans14
66796;ah goudse belegen 48+plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
66795;ah goudse extr bel 48+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
741551;ah goudse j bel 48+ st;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
66794;ah goudse jong bel 48+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
715077;ah grieks feta 2pack;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
799761;ah grillworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
76921;ah hamchef zuivelspr aard;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
76922;ah hamchef zuivelspr komk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
43793;ah jong belegen 20+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
731985;ah kaas tex-mex rasp 45+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
761799;ah kip-kerriesalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
43440;ah kipfilet min vet gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
707337;ah kipfilet tuinkruiden;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
789516;ah kipgrillworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
17052;ah kipsate salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
90909;ah knoflookboter;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
71405;ah kruiden roomkaas;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
634900;ah kruidenkaas light;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
752364;ah peper cervelaat;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
26903;ah pulled chicken teriyak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
93905;ah romige brie 60+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
22098;ah roomkaas bieslook;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
43789;ah roomkaas knof kruid;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
846606;ah rundvleesslaatje;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
629407;ah saks leverw;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
712989;ah salami;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
734225;ah salami;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
83517;ah schwartzwald;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
611670;ah slagersachterham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
63412;ah terra hummus pesto;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
670801;ah terra pl avocadospread;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
742888;ah terra pl gehakt;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
85228;ah terra pl humm pap chip;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
737537;ah terra pl humm tom oljf;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
28855;ah terra pl kip kerrie;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
757577;ah terra pl spr pomp wort;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
9767;ah terra plant partydip;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
838060;ah tonijnsalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
849847;ah tostiham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
783928;ah wijncervelaat;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
715388;ah witte kaas 40+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
847100;ah zuivelspr knoflook;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
853898;beemster belegen 30+plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
804520;boursin sjalot&bies;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
627255;cheestring stripk 8-pak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
525026;dzh belegen 30+ stu;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
600553;dzh belegen 48+ stuk gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
587865;dzh belegen 48+ stuk kvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
524838;dzh j belegen st 48+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
707063;dzh jong 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
793718;dzh jong belegen 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
603017;dzh kaas geraspt mild 45+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
619166;dzh kaas mild geraspt 30+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
69732;eru kesbeke augurk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
17611;eru naturel 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
83469;filet americain mager;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
83461;filet americain nat;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
39836;firat cheeseburgers;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
786858;galb mozzarella buf;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
783867;galbani mascarpone;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
783864;galbani ricotta;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
675289;joh kip pestosalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
817014;joh kruidentuintje sal;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
779418;johma beenham salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
802210;johma ei salade xl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
834150;johma garnalen salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
749789;johma gevuld eitje sal xl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
10369;johma ham prei salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
749788;johma kip samba salade xl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
10365;johma kip zoete chili sal;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
28745;johma kip-kerrie sal vgn;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
804948;johma kipsate salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
856359;johma oude kaas pesto;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
28758;johma pl tonijnsalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
749787;johma sellerie salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
644499;kips room paté;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
11682;kips theeworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
815858;leerdam lightlife 35+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
815859;leerdam original 45+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
813805;marhaba kalkoenbacon;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
70537;maza hoemoes chipotle;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
564268;maza hoemoes spicy mango;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
856339;maza hoemoes tom bas;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
14763;miler extra beleg 30+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
14762;milner belegen 35+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
14761;milner jong beleg 35+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
14759;milner komijn 30+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
35142;old amster orig 48+ pl vp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
817114;paturain knofl en kruiden;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
63776;paturain plant based;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
842511;philadel lactosevrij;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
885641;philadelphia extr protein;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
69710;philadelphia feta komk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
4097;president brie 60+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
641224;violife blok greek white;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
857086;vs petit filet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
846097;vs spaanse worst pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
882522;wahid kipdijfilet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
629940;west amb zalmslaatje;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
629936;west rundvleesslaatje 4pk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
54168;zaanl j 48+ vvp pl zb;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;4;2
76690;ah achterham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43442;ah achterham dun min zout;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
802190;ah aioli;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
789518;ah ard boterhamworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
12610;ah asperge beenham salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
614047;ah bacon;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
55001;ah beenham mosterd;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
639993;ah bio jong 50+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
26751;ah boeren leverworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43438;ah boterhamw minder vet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
47374;ah boterhamworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
789935;ah boterhamworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
801860;ah camembert;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
74829;ah casselerrib;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
596872;ah cervelaat;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
590166;ah cervelaat gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
600439;ah cheddar rasp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
707338;ah chorizo pamplona;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
68908;ah club sandwich;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
715202;ah coburger schinken;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
39342;ah cr red ched 48+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
807834;ah cremepate cranberry;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
82655;ah duitse theeworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
772036;ah filet americain peper;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
593638;ah fltd achterham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
53753;ah gegrilde beenham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
603013;ah geitenkaas bel 50+ gem;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
10318;ah geitenkaas jong 50+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
838019;ah gerookte zalm salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
727827;ah gou jbel 48+ st zb vvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
595685;ah goudse bel 48+ rasp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
597371;ah goudse bel 48+rasp gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
515132;ah goudse j 48+ rasp gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
589072;ah goudse j b 30+ gemalen;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
741549;ah goudse j bel 30+ st;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
574916;ah goudse jong 48+ pl gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
66797;ah goudse jong 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
727824;ah goudse jong 48+ st zb;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
69866;ah goudse oud 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
741547;ah goudse oud 48+ st;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
603016;ah goudse oud 48+rasp gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
17596;ah grillkaas;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
783943;ah grillworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
6099;ah grillworst kaas;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
47373;ah grillworst pikant;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
76920;ah hamchef smeerk 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
622364;ah hollandse gehaktballen;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
59004;ah kalkoenfilet min vet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
97269;ah katenspek;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
17050;ah kip karamba salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
838063;ah kip-kerriesalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
590162;ah kipfilet gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
857090;ah kipfilet sweet chili;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
70805;ah kipgrillw minder vet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
838064;ah komkommersalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
638560;ah leverworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
806075;ah leverworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
9888;ah mosterdkaas 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
789489;ah ontbijtspek klvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
796238;ah ovengratin kaas rasp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
22122;ah palingworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
732522;ah pancetta;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
28813;ah pasta hamkaas salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
587859;ah pepperoni;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
838083;ah pittige kip karamba;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
732523;ah prosciutto crudo;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
714389;ah rauwe ham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
70804;ah roasted kipfilet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
539355;ah rookvlees;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
10029;ah roquefort;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
629937;ah rundv slaatje 140g;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
733089;ah salade gevuld eitje;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
590163;ah salami gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
598446;ah salami milano;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43433;ah salami minder vet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
22120;ah schar kipfil pikant mv;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
5277;ah schar kipfilet shoarma;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
603132;ah scharrel kipfilet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
670102;ah scharrel kipfilet bew;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
720526;ah schouderham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
639403;ah schouderham gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43772;ah smeerkaas ham 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43773;ah smeerkaas jalapeno 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43771;ah smeerkaas sambal 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43769;ah smeerkaas sambal 48+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
657041;ah sparerib rib;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
22124;ah spianata romana;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
54187;ah strooikaas;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
47352;ah terra gr edam tuinkr;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
47344;ah terra gr sp bas cash;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
802276;ah terra pl ei salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
802274;ah terra pl farmersalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
799982;ah terra pl grillw pikant;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
690171;ah terra pl plak mild;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
47331;ah terra pl plakken inten;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
2913;ah terra pl rasp mild;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
2912;ah terra pl rasp pizza;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
33269;ah terra pl sal sea cockt;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
673404;ah terra pl smash avocado;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
886536;ah terra pl spread papr;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
55112;ah terra plant kruidenb;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
838059;ah vrije uitloop eisalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
38038;ah yorkham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
43790;ah zuivelspr spinz avoc;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
565110;apetina kaasbl br 40%;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
796214;babybel mini 10 stuk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
691150;beemster bel gvp pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
853937;beemster ex bel 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
853940;beemster jong 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
603033;beemster oud 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
4023;boursin garlic&herb;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
4020;boursin knoflook&kruiden;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
573761;cheez dippers naturel;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
815846;dodoni halloumi 43+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
786859;dzh belegen 30+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
793719;dzh belegen 48+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
525068;dzh j stuk 48+ gvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
524810;dzh jong 48+ stuk;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
524927;dzh jong belegen;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
786860;dzh jong belegen 30+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
741558;dzh jong belegen 48+ bl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
690714;dzh jong komijn 30+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
524855;dzh jong komijn 48+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
828399;dzh kaas jong 30+ plak;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
61654;dzh oud 48+ stuk kvp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
710483;emmi fondue original;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
802086;eru balans nat 15+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
816858;eru goudkuipje samb;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
565032;eru kids;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
815839;gerookt ontbijtspek;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
727686;heks'nkaas origineel vp;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
63414;joh groene selleriesalade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
28168;johma kip-samba sal vgn;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
19610;johma pl gevuld ei;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
802198;johma tonijn salade xl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
35848;johma vlam salade;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
819934;kaaspuntjes;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
11501;kalkoensalami;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
70989;kerry sweet pepper chili;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
715201;kips creme pate;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
616321;kips mini kipdijspi;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
21854;kips pate tuinkr&bospad;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
727681;kips vega filet americain;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
715196;kips vega mediter paté;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
637159;kroon fijne leverworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
539571;le rustique camembert 45+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
80046;maaslander jb 50+ vvp pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
723701;marhaba kipfilet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
656014;marhaba rundersalami;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
39829;marhaba rundvlees gehakt;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
520020;maza baba anoesh;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
39394;maza hoemoes less fat;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
798418;maza hoemoes rode biet;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
741820;maza hoemoes xl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
813804;maza muhammara;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
693090;milner oud 30+ plakken;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
35141;old amster orig 48+ pl;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
598631;parmaham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
749449;paturain knoflook kruiden;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
74995;philadelphia plantaardig;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
855691;presi burger gour cheddar;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
732275;president mini brie;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
623177;président crème de brie;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
856194;vs sl petit pate;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
808268;wahid kalkoenham;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
572916;west huzar slaatje;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
26291;westland kip slaatje;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
63407;wildwl smeerkees naturel;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
789496;zandvl gelderse kookworst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
731952;zanetti parm reg dop 32+;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
715191;zv gelderse gek worst;Kaas/Vleeswaren;Kaas/Vleeswaren;Ja;1;1
60718;ah bio mager rundergehakt;Vlees/Vis/Kip/Vega;Vlees;Ja;196;14
830716;ah bio rund soepballetjes;Vlees/Vis/Kip/Vega;Vlees;Ja;196;14
60795;ah bio runderchipolata;Vlees/Vis/Kip/Vega;Vlees;Ja;196;14
47231;ah bio hamburger 4st;Vlees/Vis/Kip/Vega;Vlees;Ja;169;13
62822;ah bio rundergehaktball;Vlees/Vis/Kip/Vega;Vlees;Ja;169;13
780673;ah runder duitse biefstuk;Vlees/Vis/Kip/Vega;Vlees;Ja;169;13
792581;ah runder gehaktballetjes;Vlees/Vis/Kip/Vega;Vlees;Ja;144;12
11933;ah bbq hamburger smokey;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
803991;ah bbq runderkebabsp vac;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
60731;ah bio rundertartaar;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
594648;ah exc biefstuk 2 st;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
594649;ah exc entrecote;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
727226;ah gehaktbal ui&jus;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
646774;ah rundertartaar 4 stuks;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
28447;ah schenkel met been;Vlees/Vis/Kip/Vega;Vlees;Ja;121;11
735399;ah bbq biefsp bl gar vac;Vlees/Vis/Kip/Vega;Vlees;Ja;100;10
792584;ah bbq grillburger;Vlees/Vis/Kip/Vega;Vlees;Ja;100;10
